Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	Number	Freq	Is Cancer Gene (source: OncoKB)
VSX2		14q24.3	HOMDEL	3	1144	0.3%	No
PNPT1		2p16.1	AMP	23	1144	2.0%	No
MIR1915HG		10p12.31	AMP	6	1144	0.5%	No
CYSTM1		5q31.3	AMP	2	1144	0.2%	No
PGA4		11q12.2	AMP	4	1144	0.3%	No
MIR3976HG		18p11.31	HOMDEL	2	1144	0.2%	No
CNTFR-AS1		9p13.3	AMP	29	1144	2.5%	No
SCNN1D		1p36.33	AMP	12	1144	1.0%	No
RIPK1		6p25.2	AMP	11	1144	1.0%	No
PP2D1		3p24.3	HOMDEL	5	1144	0.4%	No
ANP32B		9q22.33	AMP	2	1144	0.2%	No
SLC25A21		14q13.3	HOMDEL	4	1144	0.3%	No
MAFB		20q12	AMP	10	1144	0.9%	Yes
ANXA3		4q21.21	AMP	6	1144	0.5%	No
WASHC1		9p24.3	HOMDEL	35	1144	3.1%	No
SLC13A3		20q13.12	AMP	17	1144	1.5%	No
LIN28A		1p36.11	AMP	2	1144	0.2%	No
ZFP36		19q13.2	AMP	51	1144	4.5%	No
TEAD1		11p15.3	HOMDEL	2	1144	0.2%	No
C15ORF48		15q21.1	AMP	1	1144	<0.1%	No
COL7A1		3p21.31	HOMDEL	4	1144	0.3%	No
OR51G1		11p15.4	HOMDEL	4	1144	0.3%	No
DCTN2		12q13.3	AMP	26	1144	2.3%	No
WFDC6		20q13.12	HOMDEL	1	1144	<0.1%	No
ZRANB1		10q26.13	HOMDEL	2	1144	0.2%	No
PALB2		16p12.2	AMP	3	1144	0.3%	Yes
LAMTOR5		1p13.3	AMP	1	1144	<0.1%	No
ZNF592		15q25.3	HOMDEL	2	1144	0.2%	No
P2RY14		3q25.1	AMP	114	1144	10.0%	No
ANXA4		2p13.3	AMP	12	1144	1.0%	No
PCSK6		15q26.3	HOMDEL	3	1144	0.3%	No
ZFP37		9q32	AMP	2	1144	0.2%	No
DNAJB7		22q13.2	AMP	2	1144	0.2%	No
EMB		5q11.1	AMP	24	1144	2.1%	No
BTBD7		14q32.12	HOMDEL	2	1144	0.2%	No
MYOM1		18p11.31	AMP	22	1144	1.9%	No
LINC01501		9q22.2	AMP	3	1144	0.3%	No
RNASEH2A		19p13.13	AMP	5	1144	0.4%	Yes
DDHD2		8p11.23	HOMDEL	12	1144	1.0%	No
ZZZ3		1p31.1	HOMDEL	4	1144	0.3%	No
POU5F2		5q15	HOMDEL	13	1144	1.1%	No
NIPSNAP2		7p11.2	AMP	53	1144	4.6%	No
DLEU7		13q14.3	HOMDEL	5	1144	0.4%	No
RFX2		19p13.3	HOMDEL	3	1144	0.3%	No
CFAP92		3q21.3	AMP	33	1144	2.9%	No
PIGS		17q11.2	AMP	18	1144	1.6%	No
DIPK1B		9q34.3	AMP	3	1144	0.3%	No
TEKT1		17p13.1	HOMDEL	10	1144	0.9%	No
GRIK1		21q21.3	AMP	3	1144	0.3%	No
GATA3-AS1		10p14	AMP	5	1144	0.4%	No
LINC01141		1p36.12	HOMDEL	3	1144	0.3%	No
SMAD2		18q21.1	HOMDEL	9	1144	0.8%	Yes
ZYX		7q34	AMP	8	1144	0.7%	No
EXOSC10		1p36.22	AMP	3	1144	0.3%	No
PLEKHH3		17q21.2	AMP	3	1144	0.3%	No
FAM74A1		9p12	AMP	7	1144	0.6%	No
ANXA6		5q33.1	AMP	4	1144	0.3%	No
P3H3		12p13.31	AMP	21	1144	1.8%	No
ABLIM3		5q32	HOMDEL	5	1144	0.4%	No
CSE1L		20q13.13	AMP	16	1144	1.4%	No
ESRG		3p14.3	HOMDEL	7	1144	0.6%	No
CYP1A1		15q24.1	HOMDEL	2	1144	0.2%	No
MDM4		1q32.1	AMP	51	1144	4.5%	Yes
NKX1-2		10q26.13	HOMDEL	3	1144	0.3%	No
BGN		Xq28	HOMDEL	3	1144	0.3%	No
ST8SIA6		10p12.33	AMP	3	1144	0.3%	No
RALGPS2		1q25.2	AMP	43	1144	3.8%	No
IGIP		5q31.3	AMP	2	1144	0.2%	No
CCL20		2q36.3	HOMDEL	6	1144	0.5%	No
NLGN4X		Xp22.32-p22.31	AMP	5	1144	0.4%	No
LINC02877		3q25.2	HOMDEL	1	1144	<0.1%	No
GBE1		3p12.2	AMP	5	1144	0.4%	No
GRIK2		6q16.3	AMP	1	1144	<0.1%	No
PMS2		7p22.1	AMP	27	1144	2.4%	Yes
STN1		10q24.33	AMP	2	1144	0.2%	No
RPP40		6p25.1	AMP	12	1144	1.0%	No
CHST9		18q11.2	HOMDEL	6	1144	0.5%	No
ST3GAL4		11q24.2	HOMDEL	9	1144	0.8%	No
ADAMTS14		10q22.1	AMP	4	1144	0.3%	No
ATG7		3p25.3	AMP	2	1144	0.2%	No
MDM2		12q15	AMP	46	1144	4.0%	Yes
SMARCA1		Xq25-q26.1	AMP	7	1144	0.6%	Yes
GRID2		4q22.1-q22.2	AMP	2	1144	0.2%	No
RPL4		15q22.31	HOMDEL	2	1144	0.2%	No
ATG2B		14q32.2	AMP	12	1144	1.0%	No
LIPA		10q23.31	HOMDEL	11	1144	1.0%	No
ZBTB39		12q13.3	HOMDEL	1	1144	<0.1%	No
DMAC2		19q13.2	AMP	16	1144	1.4%	No
PRRX1		1q24.2	AMP	58	1144	5.1%	Yes
LINC02649		10p15.1	AMP	7	1144	0.6%	No
SELENBP1		1q21.3	AMP	97	1144	8.5%	No
GTSE1		22q13.31	HOMDEL	12	1144	1.0%	Yes
D2HGDH		2q37.3	HOMDEL	9	1144	0.8%	No
PCYT1A		3q29	AMP	175	1144	15.3%	No
RPL23AP64		11q23.3	AMP	5	1144	0.4%	No
MAP3K5		6q23.3	HOMDEL	4	1144	0.3%	No
GRHL1		2p25.1	HOMDEL	1	1144	<0.1%	No
AGPAT4-IT1		6q26	AMP	2	1144	0.2%	No
TOMM5		9p13.2	AMP	17	1144	1.5%	No
SNORA59B		17p11.2	AMP	2	1144	0.2%	No
CS		12q13.3	AMP	14	1144	1.2%	No
SENP8		15q23	HOMDEL	2	1144	0.2%	No
LACRT		12q13.2	HOMDEL	1	1144	<0.1%	No
ZNRD2		11q13.1	AMP	1	1144	<0.1%	No
SMARCA2		9p24.3	AMP	8	1144	0.7%	Yes
DDX11		12p11.21	HOMDEL	3	1144	0.3%	No
GBAP1		1q22	AMP	86	1144	7.5%	No
EDIL3		5q14.3	HOMDEL	7	1144	0.6%	No
MTA3		2p21	AMP	8	1144	0.7%	No
NRSN1		6p22.3	AMP	9	1144	0.8%	No
SNORA70B		2p15	HOMDEL	1	1144	<0.1%	No
MDK		11p11.2	AMP	8	1144	0.7%	No
WDR70		5p13.2	AMP	112	1144	9.8%	No
GRN		17q21.31	AMP	5	1144	0.4%	No
KRTAP9-2		17q21.2	HOMDEL	2	1144	0.2%	No
ELOVL7		5q12.1	AMP	5	1144	0.4%	No
MAPK14		6p21.31	AMP	11	1144	1.0%	No
ARG1		6q23.2	HOMDEL	2	1144	0.2%	No
SERHL		22q13.2	AMP	4	1144	0.3%	No
DUSP29		10q22.2	AMP	5	1144	0.4%	No
HLTF		3q24	AMP	104	1144	9.1%	No
COL12A1		6q13-q14.1	HOMDEL	4	1144	0.3%	No
GRIA4		11q22.3	AMP	6	1144	0.5%	No
SCN4B		11q23.3	AMP	5	1144	0.4%	No
BSDC1		1p35.1	AMP	6	1144	0.5%	No
GLRX3		10q26.3	AMP	4	1144	0.3%	No
MDH2		7q11.23	AMP	12	1144	1.0%	No
H2BC4		6p22.2	HOMDEL	1	1144	<0.1%	Yes
PDC		1q31.1	AMP	44	1144	3.8%	No
CBR1		21q22.12	HOMDEL	6	1144	0.5%	No
PGLYRP1		19q13.32	AMP	11	1144	1.0%	No
HOXB-AS3		17q21.32	AMP	5	1144	0.4%	No
PIGQ		16p13.3	AMP	5	1144	0.4%	No
FAM66A		8p23.1	HOMDEL	44	1144	3.8%	No
PRR5-ARHGAP8		22q13.31	HOMDEL	9	1144	0.8%	No
PORCN		Xp11.23	AMP	11	1144	1.0%	No
SMARCA4		19p13.2	AMP	6	1144	0.5%	Yes
PCGF3-AS1		4p16.3	AMP	6	1144	0.5%	No
ANO1		11q13.3	AMP	87	1144	7.6%	No
MDH1		2p15	AMP	25	1144	2.2%	No
PSMG3-AS1		7p22.3	HOMDEL	2	1144	0.2%	No
DHX57		2p22.1	HOMDEL	1	1144	<0.1%	No
ANKRA2		5q13.2	AMP	3	1144	0.3%	No
PDCD1		2q37.3	AMP	5	1144	0.4%	Yes
ATP6V0E1		5q35.1	AMP	11	1144	1.0%	No
TNPO1		5q13.2	HOMDEL	7	1144	0.6%	No
DRG2		17p11.2	HOMDEL	11	1144	1.0%	No
EGLN3		14q13.1	HOMDEL	2	1144	0.2%	No
IL36G		2q14.1	AMP	7	1144	0.6%	No
SNORA57		11q12.2	AMP	3	1144	0.3%	No
UBD		6p22.1	AMP	14	1144	1.2%	No
AKAP17A		Xp22.33 and Yp11.32	HOMDEL	25	1144	2.2%	No
CDC25A		3p21.31	HOMDEL	4	1144	0.3%	No
SMARCB1		22q11.23	AMP	15	1144	1.3%	Yes
SCN7A		2q24.3	AMP	9	1144	0.8%	No
GNPNAT1		14q22.1	AMP	16	1144	1.4%	No
NARS2		11q14.1	AMP	26	1144	2.3%	No
SLFN12		17q12	AMP	6	1144	0.5%	No
EPB41		1p35.3	HOMDEL	2	1144	0.2%	No
GRIA2		4q32.1	AMP	2	1144	0.2%	No
BRD7P3		6q22.31	HOMDEL	3	1144	0.3%	No
TOMM20L		14q23.1	HOMDEL	2	1144	0.2%	No
PDCD2		6q27	AMP	2	1144	0.2%	No
ERCC6L2		9q22.32	AMP	2	1144	0.2%	No
HMX3		10q26.13	AMP	3	1144	0.3%	No
NSUN7		4p14	AMP	7	1144	0.6%	No
DNAJA3		16p13.3	AMP	6	1144	0.5%	No
TNFSF18		1q25.1	AMP	60	1144	5.2%	No
NRIP3		11p15.4	HOMDEL	7	1144	0.6%	No
PRXL2B		1p36.32	HOMDEL	6	1144	0.5%	No
B3GALT5-AS1		21q22.2	HOMDEL	5	1144	0.4%	No
SLC7A10		19q13.11	AMP	51	1144	4.5%	No
ZNF658B		9p12	AMP	7	1144	0.6%	No
PARP4		13q12.12	HOMDEL	7	1144	0.6%	No
SNORA16B		1q32.3	AMP	34	1144	3.0%	No
ANKRD53		2p13.3	AMP	11	1144	1.0%	No
CNOT1		16q21	HOMDEL	3	1144	0.3%	No
DEFA10P		8p23.1	HOMDEL	48	1144	4.2%	No
DSCC1		8q24.12	HOMDEL	1	1144	<0.1%	No
DNAJA1P5		1p21.1	HOMDEL	9	1144	0.8%	No
GRIA3		Xq25	AMP	9	1144	0.8%	No
OR52K1		11p15.4	HOMDEL	5	1144	0.4%	No
KAAG1		6p22.3	HOMDEL	2	1144	0.2%	No
BATF		14q24.3	AMP	6	1144	0.5%	No
GPATCH2		1q41	AMP	36	1144	3.1%	No
STOML3		13q13.2	HOMDEL	4	1144	0.3%	No
AMZ2P1		17q24.1	AMP	17	1144	1.5%	No
EXOC8		1q42.2	AMP	39	1144	3.4%	No
LIMD1		3p21.31	AMP	1	1144	<0.1%	No
ERAP1		5q15	HOMDEL	8	1144	0.7%	No
SART1		11q13.1	AMP	3	1144	0.3%	No
SIGLEC1		20p13	HOMDEL	5	1144	0.4%	No
FAM74A4		9q12	AMP	7	1144	0.6%	No
RAB6A		11q13.4	HOMDEL	2	1144	0.2%	No
CNTNAP4		16q23.1	HOMDEL	5	1144	0.4%	No
TRPV5		7q34	AMP	8	1144	0.7%	No
NEDD1		12q23.1	AMP	1	1144	<0.1%	No
KPNA2		17q24.2	AMP	21	1144	1.8%	No
RAG1		11p12	HOMDEL	1	1144	<0.1%	No
CCT4		2p15	HOMDEL	1	1144	<0.1%	No
NUB1		7q36.1	AMP	12	1144	1.0%	No
GPR61		1p13.3	HOMDEL	10	1144	0.9%	No
GCDH		19p13.13	AMP	5	1144	0.4%	No
SAMD15		14q24.3	AMP	5	1144	0.4%	No
LINC01913		2p21	AMP	6	1144	0.5%	No
ZBTB49		4p16.3	HOMDEL	6	1144	0.5%	No
PI4K2A		10q24.2	AMP	1	1144	<0.1%	No
F7		13q34	HOMDEL	15	1144	1.3%	No
ZNF347		19q13.42	AMP	7	1144	0.6%	No
CEP170B		14q32.33	HOMDEL	5	1144	0.4%	No
KPNB1		17q21.32	AMP	3	1144	0.3%	No
PPME1		11q13.4	AMP	25	1144	2.2%	No
ASB4		7q21.3	AMP	25	1144	2.2%	No
LMCD1-AS1		3p26.1	HOMDEL	7	1144	0.6%	No
DIMT1		5q12.1	HOMDEL	10	1144	0.9%	No
LHFPL1		Xq23	HOMDEL	2	1144	0.2%	No
VSTM4		10q11.23	HOMDEL	8	1144	0.7%	No
SMIM19		8p11.21	HOMDEL	10	1144	0.9%	No
SUN1		7p22.3	HOMDEL	2	1144	0.2%	No
OR1N1		9q33.2	HOMDEL	4	1144	0.3%	No
LINC01139		1q43	AMP	45	1144	3.9%	No
FAM200A		7q22.1	HOMDEL	1	1144	<0.1%	No
C17ORF97		17p13.3	AMP	1	1144	<0.1%	No
SASS6		1p21.2	HOMDEL	7	1144	0.6%	No
TXLNA		1p35.2	AMP	6	1144	0.5%	No
ATP5PO		21q22.11	HOMDEL	1	1144	<0.1%	No
KPNA1		3q21.1	AMP	34	1144	3.0%	No
LINC00265		7p14.1	AMP	13	1144	1.1%	No
CSF2RB		22q12.3	AMP	4	1144	0.3%	No
CLEC4D		12p13.31	AMP	18	1144	1.6%	No
SARAF		8p12	AMP	5	1144	0.4%	No
CFAP418		8q22.1	AMP	34	1144	3.0%	No
VN1R2		19q13.42	AMP	7	1144	0.6%	No
GBX2		2q37.2	AMP	4	1144	0.3%	No
KCNRG		13q14.2	HOMDEL	5	1144	0.4%	No
ECI2		6p25.2	HOMDEL	2	1144	0.2%	No
TWIST2		2q37.3	HOMDEL	8	1144	0.7%	No
KRTAP13-2		21q22.11	HOMDEL	4	1144	0.3%	No
SLC7A6		16q22.1	HOMDEL	1	1144	<0.1%	No
PMS2P2		7q11.23	HOMDEL	1	1144	<0.1%	No
KIF22		16p11.2	AMP	7	1144	0.6%	No
RAP1A		1p13.2	HOMDEL	13	1144	1.1%	No
PGLYRP2		19p13.12	HOMDEL	1	1144	<0.1%	No
TRADD		16q22.1	HOMDEL	1	1144	<0.1%	No
ZSWIM4		19p13.13	HOMDEL	3	1144	0.3%	No
NOXO1		16p13.3	HOMDEL	1	1144	<0.1%	No
HELT		4q35.1	HOMDEL	38	1144	3.3%	No
HSPB11		1p32.3	AMP	8	1144	0.7%	No
GAGE2D		Xp11.23	HOMDEL	8	1144	0.7%	No
BMPR2		2q33.1-q33.2	HOMDEL	1	1144	<0.1%	No
FHL3		1p34.3	HOMDEL	1	1144	<0.1%	No
GC		4q13.3	AMP	18	1144	1.6%	No
LINC01120		2q21.1	AMP	4	1144	0.3%	No
TRIB3		20p13	AMP	13	1144	1.1%	No
ARGLU1		13q33.3	HOMDEL	6	1144	0.5%	No
SNORA78		16p13.3	HOMDEL	1	1144	<0.1%	No
TMPRSS5		11q23.2	AMP	2	1144	0.2%	No
CARD6		5p13.1	AMP	108	1144	9.4%	No
MPC2		1q24.2	HOMDEL	1	1144	<0.1%	No
NDRG4		16q21	HOMDEL	3	1144	0.3%	No
ME1		6q14.2	AMP	6	1144	0.5%	No
SLC34A3		9q34.3	HOMDEL	4	1144	0.3%	No
LGR4		11p14.1	AMP	8	1144	0.7%	No
HTR3B		11q23.2	HOMDEL	9	1144	0.8%	No
RBSN		3p25.1	HOMDEL	3	1144	0.3%	No
PIANP		12p13.31	HOMDEL	6	1144	0.5%	No
TMEM176A		7q36.1	AMP	10	1144	0.9%	No
GBP3		1p22.2	AMP	7	1144	0.6%	No
SERINC1		6q22.31	HOMDEL	3	1144	0.3%	No
IRAG1		11p15.4	HOMDEL	5	1144	0.4%	No
PBX4		19p13.11	AMP	7	1144	0.6%	No
ROR2		9q22.31	HOMDEL	5	1144	0.4%	No
CSF2RA		Xp22.32 and Yp11.3	AMP	5	1144	0.4%	No
CALHM3		10q24.33	HOMDEL	5	1144	0.4%	No
KIFC1		6p21.32	AMP	8	1144	0.7%	No
SMARCA5		4q31.21	HOMDEL	6	1144	0.5%	No
DOHH		19p13.3	AMP	1	1144	<0.1%	No
SLC38A7		16q21	HOMDEL	2	1144	0.2%	No
CNIH3		1q42.12	AMP	36	1144	3.1%	No
MAPT-AS1		17q21.31	AMP	6	1144	0.5%	No
FRA10AC1		10q23.33	AMP	2	1144	0.2%	No
GBX1		7q36.1	AMP	9	1144	0.8%	No
IMPACT		18q11.2	AMP	28	1144	2.4%	No
KTN1-AS1		14q22.3	AMP	6	1144	0.5%	No
DYNC1LI2		16q22.1	HOMDEL	1	1144	<0.1%	No
ANKRD20A2P		9p11.2	AMP	7	1144	0.6%	No
FXN		9q21.11	HOMDEL	8	1144	0.7%	No
FUT3		19p13.3	HOMDEL	3	1144	0.3%	No
FAM99A		11p15.5	AMP	2	1144	0.2%	No
DCUN1D1		3q26.33	AMP	220	1144	19.2%	Yes
KIF11		10q23.33	AMP	2	1144	0.2%	No
CSF1		1p13.3	AMP	1	1144	<0.1%	Yes
TLCD5		11q23.3	HOMDEL	7	1144	0.6%	No
SLPI		20q13.12	AMP	13	1144	1.1%	No
NFYA		6p21.1	HOMDEL	1	1144	<0.1%	No
LINC02346		15q12	AMP	4	1144	0.3%	No
HEMGN		9q22.33	AMP	2	1144	0.2%	No
CCNF		16p13.3	HOMDEL	2	1144	0.2%	No
HSBP1L1		18q23	AMP	4	1144	0.3%	No
GRIK3		1p34.3	AMP	9	1144	0.8%	No
PPP1R7		2q37.3	HOMDEL	9	1144	0.8%	No
GBP1		1p22.2	AMP	7	1144	0.6%	No
SNORA21		17q12	HOMDEL	1	1144	<0.1%	No
ESX1		Xq22.2	AMP	6	1144	0.5%	No
MARCHF10		17q23.2	AMP	14	1144	1.2%	No
CSF1R		5q32	AMP	4	1144	0.3%	Yes
KLC1		14q32.33	AMP	16	1144	1.4%	No
ABHD17C		15q25.1	HOMDEL	2	1144	0.2%	No
ZNF449		Xq26.3	HOMDEL	3	1144	0.3%	No
SNAI2		8q11.21	AMP	31	1144	2.7%	No
LXN		3q25.32	HOMDEL	1	1144	<0.1%	No
C1QTNF4		11p11.2	HOMDEL	1	1144	<0.1%	No
KATNAL2		18q21.1	AMP	10	1144	0.9%	No
OLIG2		21q22.11	HOMDEL	1	1144	<0.1%	Yes
TIGD3		11q13.1	AMP	1	1144	<0.1%	No
LINC00161		21q21.3	HOMDEL	4	1144	0.3%	No
NOL7		6p23	AMP	12	1144	1.0%	No
HIGD1A		3p22.1	HOMDEL	4	1144	0.3%	No
TMEM63B		6p21.1	AMP	28	1144	2.4%	No
GBP2		1p22.2	AMP	7	1144	0.6%	No
OR7E2P		11q14.2	HOMDEL	3	1144	0.3%	No
CRTAC1		10q24.2	HOMDEL	5	1144	0.4%	No
ATP5F1D		19p13.3	HOMDEL	5	1144	0.4%	No
SERTM2		Xq23	HOMDEL	1	1144	<0.1%	No
B9D1		17p11.2	HOMDEL	9	1144	0.8%	No
YJU2		19p13.3	HOMDEL	5	1144	0.4%	No
MAP3K13		3q27.2	HOMDEL	4	1144	0.3%	Yes
GPR182		12q13.3	HOMDEL	1	1144	<0.1%	No
FBXL17		5q21.3	AMP	2	1144	0.2%	No
MBD2		18q21.2	HOMDEL	12	1144	1.0%	No
AMMECR1		Xq23	AMP	8	1144	0.7%	No
CABLES2		20q13.33	AMP	31	1144	2.7%	No
RNF19B		1p35.1	AMP	5	1144	0.4%	No
GAS2L1P2		9q22.33	AMP	2	1144	0.2%	No
KANSL1		17q21.31	AMP	6	1144	0.5%	No
GML		8q24.3	HOMDEL	1	1144	<0.1%	No
NTS		12q21.31	HOMDEL	2	1144	0.2%	No
ALX4		11p11.2	HOMDEL	3	1144	0.3%	No
MYOCD		17p12	HOMDEL	10	1144	0.9%	No
UBXN11		1p36.11	HOMDEL	4	1144	0.3%	No
CISD3		17q12	HOMDEL	1	1144	<0.1%	No
WDR1		4p16.1	AMP	3	1144	0.3%	No
SEH1L		18p11.21	AMP	10	1144	0.9%	No
LINC01085		4p15.33	AMP	4	1144	0.3%	No
SIGLEC10-AS1		19q13.41	AMP	5	1144	0.4%	No
MCU		10q22.1	AMP	5	1144	0.4%	No
LUC7L		16p13.3	HOMDEL	6	1144	0.5%	No
BAAT		9q31.1	AMP	4	1144	0.3%	No
CCNK		14q32.2	HOMDEL	4	1144	0.3%	No
DOCK8-AS1		9p24.3	HOMDEL	35	1144	3.1%	No
ARHGAP39		8q24.3	AMP	60	1144	5.2%	No
DNHD1		11p15.4	HOMDEL	4	1144	0.3%	No
WWC2		4q35.1	HOMDEL	37	1144	3.2%	No
MTMR14		3p25.3	HOMDEL	3	1144	0.3%	No
SRSF11		1p31.1	HOMDEL	1	1144	<0.1%	No
OR2G6		1q44	AMP	49	1144	4.3%	No
GCK		7p13	HOMDEL	3	1144	0.3%	No
NISCH		3p21.1	HOMDEL	6	1144	0.5%	No
GPR82		Xp11.4	HOMDEL	13	1144	1.1%	No
FGF14-AS2		13q33.1	HOMDEL	5	1144	0.4%	No
GRAPL		17p11.2	AMP	7	1144	0.6%	No
ABHD17A		19p13.3	AMP	1	1144	<0.1%	No
KRTAP10-4		21q22.3	HOMDEL	3	1144	0.3%	No
NSFL1C		20p13	HOMDEL	6	1144	0.5%	No
HERC2P9		15q13.1	AMP	1	1144	<0.1%	No
GFM2		5q13.3	HOMDEL	7	1144	0.6%	No
IRX4		5p15.33	HOMDEL	1	1144	<0.1%	No
BACH1		21q21.3	AMP	4	1144	0.3%	No
CNTN4		3p26.3-p26.2	HOMDEL	8	1144	0.7%	No
NFKBIA		14q13.2	HOMDEL	2	1144	0.2%	Yes
CLPB		11q13.4	HOMDEL	4	1144	0.3%	No
NCF1		7q11.23	HOMDEL	2	1144	0.2%	No
LIN52		14q24.3	AMP	6	1144	0.5%	No
MSL3		Xp22.2	HOMDEL	15	1144	1.3%	No
KRTAP4-4		17q21.2	HOMDEL	2	1144	0.2%	No
CAGE1		6p24.3	HOMDEL	2	1144	0.2%	No
SNHG29		17p11.2	AMP	5	1144	0.4%	No
FIS1		7q22.1	HOMDEL	2	1144	0.2%	No
BAD		11q13.1	AMP	2	1144	0.2%	No
PDK3		Xp22.11	HOMDEL	11	1144	1.0%	No
PTRH2		17q23.1	AMP	8	1144	0.7%	No
TMEM259		19p13.3	HOMDEL	5	1144	0.4%	No
MRRF		9q33.2	HOMDEL	4	1144	0.3%	No
LINC00839		10q11.21	HOMDEL	2	1144	0.2%	No
DYTN		2q33.3	AMP	7	1144	0.6%	No
NUDT6		4q28.1	HOMDEL	1	1144	<0.1%	No
MRPL28		16p13.3	HOMDEL	6	1144	0.5%	No
FASTKD5		20p13	HOMDEL	5	1144	0.4%	No
YIPF6		Xq12-q13.1	AMP	4	1144	0.3%	No
FAM226A		Xq13.1	AMP	3	1144	0.3%	No
VN1R4		19q13.42	AMP	7	1144	0.6%	No
SMIM31		4q32.3	HOMDEL	18	1144	1.6%	No
NKX1-2		10q26.13	AMP	4	1144	0.3%	No
GSEC		11q24.2	AMP	6	1144	0.5%	No
ACACA		17q12	HOMDEL	1	1144	<0.1%	No
HMGB4		1p35.1	AMP	4	1144	0.3%	No
ZNF284		19q13.31	AMP	20	1144	1.7%	No
ZMAT1		Xq22.1	HOMDEL	4	1144	0.3%	No
BAG1		9p13.3	AMP	30	1144	2.6%	No
GRIK1-AS2		21q22.11	HOMDEL	3	1144	0.3%	No
PPP1R9B		17q21.33	AMP	6	1144	0.5%	No
CXORF49		Xq13.1	HOMDEL	7	1144	0.6%	No
CNBD1		8q21.3	HOMDEL	1	1144	<0.1%	No
MRPS33		7q34	AMP	11	1144	1.0%	No
CEP63		3q22.2	HOMDEL	1	1144	<0.1%	No
FOXN3-AS2		14q32.11	HOMDEL	4	1144	0.3%	No
ZNF804A		2q32.1	AMP	11	1144	1.0%	No
ADGRB1		8q24.3	AMP	61	1144	5.3%	No
HSD17B12		11p11.2	HOMDEL	3	1144	0.3%	No
MTHFSD		16q24.1	HOMDEL	12	1144	1.0%	No
SMR3A		4q13.3	HOMDEL	2	1144	0.2%	No
KRTAP4-7		17q21.2	AMP	8	1144	0.7%	No
ZNF404		19q13.31	AMP	20	1144	1.7%	No
BAGE		21p11.1	AMP	14	1144	1.2%	No
C9ORF24		9p13.3	AMP	29	1144	2.5%	No
ADGRB2		1p35.2	AMP	4	1144	0.3%	No
ZNF675		19p12	AMP	15	1144	1.3%	No
SLC25A43		Xq24	AMP	13	1144	1.1%	No
CIBAR1		8q22.1	AMP	35	1144	3.1%	No
TMSB15B		Xq22.2	HOMDEL	4	1144	0.3%	No
MS4A14		11q12.2	AMP	1	1144	<0.1%	No
VN1R5		1q44	AMP	48	1144	4.2%	No
PARD3B		2q33.3	HOMDEL	2	1144	0.2%	No
ANKEF1		20p12.2	HOMDEL	6	1144	0.5%	No
GUSBP15		5q13.2	HOMDEL	8	1144	0.7%	No
OCA2		15q12-q13.1	HOMDEL	19	1144	1.7%	No
FAR2P2		2q21.1	AMP	4	1144	0.3%	No
NEK9		14q24.3	AMP	7	1144	0.6%	No
ADGRB3		6q12-q13	AMP	10	1144	0.9%	No
CHMP3		2p11.2	AMP	6	1144	0.5%	No
ANXA11		10q22.3	AMP	3	1144	0.3%	No
BBS7		4q27	HOMDEL	1	1144	<0.1%	No
FAM226A		Xq13.1	HOMDEL	7	1144	0.6%	No
UBR4		1p36.13	HOMDEL	4	1144	0.3%	No
DPP10-AS1		2q14.1	AMP	5	1144	0.4%	No
OR8A1		11q24.2	AMP	6	1144	0.5%	No
ANXA7		10q22.2	AMP	4	1144	0.3%	No
CDYL		6p25.1	HOMDEL	2	1144	0.2%	No
ZDHHC23		3q13.31	HOMDEL	3	1144	0.3%	No
ANXA2R		5p12	AMP	100	1144	8.7%	No
ATRIP		3p21.31	HOMDEL	4	1144	0.3%	Yes
HTR3D		3q27.1	HOMDEL	3	1144	0.3%	No
AGAP4		10q11.22	AMP	1	1144	<0.1%	No
SRPK2		7q22.3	HOMDEL	4	1144	0.3%	No
CCL1		17q12	AMP	5	1144	0.4%	No
BAK1		6p21.31	AMP	8	1144	0.7%	No
NMB		15q25.2	HOMDEL	1	1144	<0.1%	No
EXOG		3p22.2	AMP	1	1144	<0.1%	No
WNT16		7q31.31	HOMDEL	4	1144	0.3%	No
ANXA13		8q24.13	AMP	60	1144	5.2%	No
NSUN5P2		7q11.23	HOMDEL	1	1144	<0.1%	No
E2F8		11p15.1	AMP	6	1144	0.5%	No
PRNT		20p13	HOMDEL	4	1144	0.3%	No
CLDN34		Xp22.2	AMP	6	1144	0.5%	No
AMELX		Xp22.2	HOMDEL	15	1144	1.3%	No
CCDC136		7q32.1	HOMDEL	1	1144	<0.1%	No
PDE6G		17q25.3	AMP	20	1144	1.7%	No
CCDC74A		2q21.1	AMP	5	1144	0.4%	No
LOXL1-AS1		15q24.1	AMP	5	1144	0.4%	No
MYBPHL		1p13.3	AMP	1	1144	<0.1%	No
MARF1		16p13.11	HOMDEL	2	1144	0.2%	No
NSUN3		3q11.2	AMP	44	1144	3.8%	No
TNFSF10		3q26	AMP	210	1144	18.4%	No
UQCC4		16p13.3	AMP	6	1144	0.5%	No
OVCA2		17p13.3	HOMDEL	12	1144	1.0%	No
ROPN1		3q21.1	HOMDEL	1	1144	<0.1%	No
GNG12-AS1		1p31.3	AMP	4	1144	0.3%	No
FBXL3		13q22.3	HOMDEL	8	1144	0.7%	No
OR5D18		11q12.1	HOMDEL	2	1144	0.2%	No
